density,MCN,trace_sigma,trace_K,trace_Fabric,q,q_over_p,kd,a,orientation,series_id,partition,row_id
0.6090834708487032,4.341556534508077,19452.99556747108,0.0029079489406199,0.3333333333333332,929.4219818924664,0.0477778334277024,0.0001010933035377,0.0072274409596506,horizontal,horizontal_3,train,47
0.6096937914774377,4.4,23623.618829867715,0.0033329728595688,0.333333333333332,1058.404352971383,0.0448028035244636,0.0001125370926614,0.0071661899846332,horizontal,horizontal_3,train,48
0.6103851295303697,4.476945668135095,28689.092524010583,0.0038188606432007,0.3333333333333335,1202.6921932581342,0.0419215836907902,0.0001237309945382,0.006387936713861,horizontal,horizontal_3,train,49
0.611154467430367,4.533920704845815,34837.08434564186,0.004374389323608,0.3333333333333332,1411.4732289365477,0.0405163995623854,0.0001395090306553,0.0062127498162661,horizontal,horizontal_3,train,50
0.612022912659778,4.613803230543319,42304.599432039024,0.005009421386686,0.3333333333333342,1658.8514285048211,0.0392120821559772,0.0001581384411236,0.0063350056242721,horizontal,horizontal_3,train,51
0.6129970869092156,4.67870778267254,51372.072117864016,0.0057366582425821,0.333333333333334,1980.1214086986236,0.0385447058502057,0.000178685407859,0.005662049820191,horizontal,horizontal_3,train,52
0.6140964391581761,4.740088105726873,62381.71816020389,0.0065666954239973,0.3333333333333335,2309.210954854798,0.0370174311153864,0.0001964109783096,0.0053175771535091,horizontal,horizontal_3,train,53
0.6153275416498306,4.800293685756241,75750.62957853143,0.0075167555074093,0.3333333333333321,2711.6572654439465,0.0357971581296594,0.0002176250604878,0.0049236425297157,horizontal,horizontal_3,train,54
0.6167145229436385,4.8616740088105725,91984.453722142,0.0086029568302363,0.3333333333333322,3178.7058659112627,0.0345569902009006,0.0002414677423122,0.0047812906760697,horizontal,horizontal_3,train,55
0.6182804817812297,4.940088105726872,111697.66533153575,0.0098447336695105,0.3333333333333323,3761.949467497867,0.0336797502108197,0.0002684415646659,0.0048073584609663,horizontal,horizontal_3,train,56
0.6200395857614761,5.0123348017621145,135634.78478439152,0.0112668476040597,0.333333333333333,4463.232103067044,0.0329062497512117,0.0002992903383645,0.0043848032319633,horizontal,horizontal_3,train,57
0.6220188699816064,5.104845814977973,164699.2859637636,0.0128943562003266,0.3333333333333331,5304.637814749514,0.032208019504812,0.0003329561518928,0.00433898024117,horizontal,horizontal_3,train,58
0.6242477210981634,5.18913362701909,199990.49677742063,0.0147587232700837,0.3333333333333328,6284.124906308464,0.0314221175884291,0.0003699016114328,0.0046272108764609,horizontal,horizontal_3,train,59
